LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
37365,OLDER SINGLES/COUPLES,Budget
37362,OLDER SINGLES/COUPLES,Premium
37361,OLDER SINGLES/COUPLES,Premium
37348,OLDER SINGLES/COUPLES,Mainstream
37345,OLDER SINGLES/COUPLES,Mainstream
37339,OLDER SINGLES/COUPLES,Budget
37335,OLDER SINGLES/COUPLES,Premium
37334,OLDER SINGLES/COUPLES,Premium
37333,OLDER SINGLES/COUPLES,Premium
37327,OLDER SINGLES/COUPLES,Budget
37323,OLDER SINGLES/COUPLES,Budget
37318,OLDER SINGLES/COUPLES,Mainstream
37295,OLDER SINGLES/COUPLES,Mainstream
37289,OLDER SINGLES/COUPLES,Mainstream
37265,OLDER SINGLES/COUPLES,Budget
37262,OLDER SINGLES/COUPLES,Premium
37260,OLDER SINGLES/COUPLES,Premium
37258,OLDER SINGLES/COUPLES,Premium
37254,OLDER SINGLES/COUPLES,Premium
37249,OLDER SINGLES/COUPLES,Budget
37245,OLDER SINGLES/COUPLES,Premium
37233,OLDER SINGLES/COUPLES,Premium
37209,OLDER SINGLES/COUPLES,Premium
37191,OLDER SINGLES/COUPLES,Mainstream
37183,OLDER SINGLES/COUPLES,Premium
37177,OLDER SINGLES/COUPLES,Mainstream
37173,OLDER SINGLES/COUPLES,Premium
37169,OLDER SINGLES/COUPLES,Budget
37166,OLDER SINGLES/COUPLES,Budget
37158,OLDER SINGLES/COUPLES,Budget
37146,OLDER SINGLES/COUPLES,Premium
37141,OLDER SINGLES/COUPLES,Budget
37138,OLDER SINGLES/COUPLES,Premium
37136,OLDER SINGLES/COUPLES,Budget
37123,OLDER SINGLES/COUPLES,Premium
37121,OLDER SINGLES/COUPLES,Premium
37115,OLDER SINGLES/COUPLES,Mainstream
37105,OLDER SINGLES/COUPLES,Budget
37103,OLDER SINGLES/COUPLES,Budget
37102,OLDER SINGLES/COUPLES,Budget
37100,OLDER SINGLES/COUPLES,Mainstream
37079,OLDER SINGLES/COUPLES,Premium
37069,OLDER SINGLES/COUPLES,Premium
37066,OLDER SINGLES/COUPLES,Budget
37057,OLDER SINGLES/COUPLES,Mainstream
37055,OLDER SINGLES/COUPLES,Budget
37042,OLDER SINGLES/COUPLES,Mainstream
37023,OLDER SINGLES/COUPLES,Budget
37020,OLDER SINGLES/COUPLES,Premium
37016,OLDER SINGLES/COUPLES,Premium
37013,OLDER SINGLES/COUPLES,Budget
37008,OLDER SINGLES/COUPLES,Budget
37007,OLDER SINGLES/COUPLES,Budget
37006,OLDER SINGLES/COUPLES,Budget
37005,OLDER SINGLES/COUPLES,Mainstream
36360,OLDER SINGLES/COUPLES,Budget
36358,OLDER SINGLES/COUPLES,Mainstream
36356,OLDER SINGLES/COUPLES,Budget
36355,OLDER SINGLES/COUPLES,Mainstream
36348,OLDER SINGLES/COUPLES,Budget
36344,OLDER SINGLES/COUPLES,Mainstream
36343,OLDER SINGLES/COUPLES,Premium
36328,OLDER SINGLES/COUPLES,Budget
36322,OLDER SINGLES/COUPLES,Mainstream
36318,OLDER SINGLES/COUPLES,Premium
36315,OLDER SINGLES/COUPLES,Premium
36311,OLDER SINGLES/COUPLES,Budget
36309,OLDER SINGLES/COUPLES,Budget
36297,OLDER SINGLES/COUPLES,Premium
36295,OLDER SINGLES/COUPLES,Budget
36291,OLDER SINGLES/COUPLES,Budget
36287,OLDER SINGLES/COUPLES,Budget
36286,OLDER SINGLES/COUPLES,Mainstream
36285,OLDER SINGLES/COUPLES,Budget
36283,OLDER SINGLES/COUPLES,Budget
36276,OLDER SINGLES/COUPLES,Premium
36274,OLDER SINGLES/COUPLES,Mainstream
36270,OLDER SINGLES/COUPLES,Premium
36269,OLDER SINGLES/COUPLES,Premium
36268,OLDER SINGLES/COUPLES,Budget
36266,OLDER SINGLES/COUPLES,Mainstream
36262,OLDER SINGLES/COUPLES,Mainstream
36251,OLDER SINGLES/COUPLES,Premium
36250,OLDER SINGLES/COUPLES,Mainstream
36249,OLDER SINGLES/COUPLES,Premium
36247,OLDER SINGLES/COUPLES,Mainstream
36242,OLDER SINGLES/COUPLES,Premium
36240,OLDER SINGLES/COUPLES,Premium
36239,OLDER SINGLES/COUPLES,Premium
36236,OLDER SINGLES/COUPLES,Mainstream
36232,OLDER SINGLES/COUPLES,Budget
36230,OLDER SINGLES/COUPLES,Budget
36227,OLDER SINGLES/COUPLES,Budget
36225,OLDER SINGLES/COUPLES,Mainstream
36217,OLDER SINGLES/COUPLES,Premium
36207,OLDER SINGLES/COUPLES,Mainstream
36199,OLDER SINGLES/COUPLES,Premium
36198,OLDER SINGLES/COUPLES,Premium
36195,OLDER SINGLES/COUPLES,Budget
36189,OLDER SINGLES/COUPLES,Mainstream
36184,OLDER SINGLES/COUPLES,Mainstream
36183,OLDER SINGLES/COUPLES,Budget
36182,OLDER SINGLES/COUPLES,Mainstream
36179,OLDER SINGLES/COUPLES,Mainstream
36171,OLDER SINGLES/COUPLES,Premium
36169,OLDER SINGLES/COUPLES,Budget
36163,OLDER SINGLES/COUPLES,Budget
36154,OLDER SINGLES/COUPLES,Premium
36152,OLDER SINGLES/COUPLES,Budget
36150,OLDER SINGLES/COUPLES,Premium
36149,OLDER SINGLES/COUPLES,Premium
36147,OLDER SINGLES/COUPLES,Budget
36142,OLDER SINGLES/COUPLES,Budget
36141,OLDER SINGLES/COUPLES,Mainstream
36132,OLDER SINGLES/COUPLES,Premium
36129,OLDER SINGLES/COUPLES,Budget
36127,OLDER SINGLES/COUPLES,Mainstream
36119,OLDER SINGLES/COUPLES,Premium
36113,OLDER SINGLES/COUPLES,Budget
36111,OLDER SINGLES/COUPLES,Premium
36110,OLDER SINGLES/COUPLES,Mainstream
36108,OLDER SINGLES/COUPLES,Premium
36105,OLDER SINGLES/COUPLES,Budget
36099,OLDER SINGLES/COUPLES,Mainstream
36094,OLDER SINGLES/COUPLES,Mainstream
36091,OLDER SINGLES/COUPLES,Budget
36080,OLDER SINGLES/COUPLES,Premium
36078,OLDER SINGLES/COUPLES,Mainstream
36073,OLDER SINGLES/COUPLES,Premium
36072,OLDER SINGLES/COUPLES,Budget
36067,OLDER SINGLES/COUPLES,Premium
36056,OLDER SINGLES/COUPLES,Mainstream
36051,OLDER SINGLES/COUPLES,Mainstream
36047,OLDER SINGLES/COUPLES,Budget
36045,OLDER SINGLES/COUPLES,Budget
36041,OLDER SINGLES/COUPLES,Premium
36039,OLDER SINGLES/COUPLES,Premium
36037,OLDER SINGLES/COUPLES,Budget
36033,OLDER SINGLES/COUPLES,Budget
36032,OLDER SINGLES/COUPLES,Premium
36029,OLDER SINGLES/COUPLES,Mainstream
36025,OLDER SINGLES/COUPLES,Premium
36023,OLDER SINGLES/COUPLES,Budget
36022,OLDER SINGLES/COUPLES,Premium
36019,OLDER SINGLES/COUPLES,Premium
36003,OLDER SINGLES/COUPLES,Budget
36001,OLDER SINGLES/COUPLES,Mainstream
35492,OLDER SINGLES/COUPLES,Premium
35490,OLDER SINGLES/COUPLES,Premium
35483,OLDER SINGLES/COUPLES,Premium
35479,OLDER SINGLES/COUPLES,Budget
35470,OLDER SINGLES/COUPLES,Budget
35461,OLDER SINGLES/COUPLES,Budget
35450,OLDER SINGLES/COUPLES,Mainstream
35440,OLDER SINGLES/COUPLES,Premium
35435,OLDER SINGLES/COUPLES,Mainstream
35427,OLDER SINGLES/COUPLES,Mainstream
35425,OLDER SINGLES/COUPLES,Budget
35398,OLDER SINGLES/COUPLES,Budget
35382,OLDER SINGLES/COUPLES,Premium
35375,OLDER SINGLES/COUPLES,Mainstream
35369,OLDER SINGLES/COUPLES,Mainstream
35365,OLDER SINGLES/COUPLES,Budget
35363,OLDER SINGLES/COUPLES,Premium
35342,OLDER SINGLES/COUPLES,Budget
35340,OLDER SINGLES/COUPLES,Mainstream
35328,OLDER SINGLES/COUPLES,Budget
35326,OLDER SINGLES/COUPLES,Premium
35317,OLDER SINGLES/COUPLES,Premium
35313,OLDER SINGLES/COUPLES,Budget
35312,OLDER SINGLES/COUPLES,Mainstream
35308,OLDER SINGLES/COUPLES,Mainstream
35297,OLDER SINGLES/COUPLES,Budget
35295,OLDER SINGLES/COUPLES,Mainstream
35285,OLDER SINGLES/COUPLES,Mainstream
35271,OLDER SINGLES/COUPLES,Mainstream
35264,OLDER SINGLES/COUPLES,Mainstream
35257,OLDER SINGLES/COUPLES,Premium
35250,OLDER SINGLES/COUPLES,Budget
35249,OLDER SINGLES/COUPLES,Mainstream
35225,OLDER SINGLES/COUPLES,Premium
35219,OLDER SINGLES/COUPLES,Budget
35205,OLDER SINGLES/COUPLES,Premium
35195,OLDER SINGLES/COUPLES,Premium
35181,OLDER SINGLES/COUPLES,Budget
35177,OLDER SINGLES/COUPLES,Mainstream
35169,OLDER SINGLES/COUPLES,Budget
35168,OLDER SINGLES/COUPLES,Budget
35166,OLDER SINGLES/COUPLES,Mainstream
35147,OLDER SINGLES/COUPLES,Premium
35141,OLDER SINGLES/COUPLES,Budget
35135,OLDER SINGLES/COUPLES,Budget
35126,OLDER SINGLES/COUPLES,Premium
35117,OLDER SINGLES/COUPLES,Mainstream
35070,OLDER SINGLES/COUPLES,Mainstream
35069,OLDER SINGLES/COUPLES,Mainstream
35063,OLDER SINGLES/COUPLES,Budget
35055,OLDER SINGLES/COUPLES,Budget
35037,OLDER SINGLES/COUPLES,Budget
35018,OLDER SINGLES/COUPLES,Mainstream
35013,OLDER SINGLES/COUPLES,Budget
35012,OLDER SINGLES/COUPLES,Premium
34364,OLDER SINGLES/COUPLES,Mainstream
34354,OLDER SINGLES/COUPLES,Budget
34350,OLDER SINGLES/COUPLES,Premium
34347,OLDER SINGLES/COUPLES,Mainstream
34335,OLDER SINGLES/COUPLES,Premium
34329,OLDER SINGLES/COUPLES,Mainstream
34326,OLDER SINGLES/COUPLES,Premium
34325,OLDER SINGLES/COUPLES,Mainstream
34317,OLDER SINGLES/COUPLES,Budget
34310,OLDER SINGLES/COUPLES,Mainstream
34301,OLDER SINGLES/COUPLES,Budget
34298,OLDER SINGLES/COUPLES,Budget
34295,OLDER SINGLES/COUPLES,Budget
34287,OLDER SINGLES/COUPLES,Mainstream
34279,OLDER SINGLES/COUPLES,Mainstream
34250,OLDER SINGLES/COUPLES,Premium
34249,OLDER SINGLES/COUPLES,Premium
34248,OLDER SINGLES/COUPLES,Mainstream
34244,OLDER SINGLES/COUPLES,Mainstream
34224,OLDER SINGLES/COUPLES,Mainstream
34214,OLDER SINGLES/COUPLES,Mainstream
34213,OLDER SINGLES/COUPLES,Premium
34201,OLDER SINGLES/COUPLES,Premium
34200,OLDER SINGLES/COUPLES,Premium
34198,OLDER SINGLES/COUPLES,Premium
34191,OLDER SINGLES/COUPLES,Mainstream
34178,OLDER SINGLES/COUPLES,Mainstream
34177,OLDER SINGLES/COUPLES,Budget
34170,OLDER SINGLES/COUPLES,Mainstream
34166,OLDER SINGLES/COUPLES,Premium
34137,OLDER SINGLES/COUPLES,Mainstream
34133,OLDER SINGLES/COUPLES,Premium
34132,OLDER SINGLES/COUPLES,Premium
34123,OLDER SINGLES/COUPLES,Budget
34122,OLDER SINGLES/COUPLES,Premium
34114,OLDER SINGLES/COUPLES,Mainstream
34112,OLDER SINGLES/COUPLES,Mainstream
34104,OLDER SINGLES/COUPLES,Mainstream
34102,OLDER SINGLES/COUPLES,Premium
34090,OLDER SINGLES/COUPLES,Premium
34086,OLDER SINGLES/COUPLES,Mainstream
34069,OLDER SINGLES/COUPLES,Mainstream
34068,OLDER SINGLES/COUPLES,Mainstream
34065,OLDER SINGLES/COUPLES,Premium
34054,OLDER SINGLES/COUPLES,Mainstream
34047,OLDER SINGLES/COUPLES,Budget
34036,OLDER SINGLES/COUPLES,Budget
34035,OLDER SINGLES/COUPLES,Premium
34033,OLDER SINGLES/COUPLES,Mainstream
34012,OLDER SINGLES/COUPLES,Budget
34002,OLDER SINGLES/COUPLES,Budget
34000,OLDER SINGLES/COUPLES,Mainstream
33253,OLDER SINGLES/COUPLES,Mainstream
33252,OLDER SINGLES/COUPLES,Budget
33250,OLDER SINGLES/COUPLES,Mainstream
33249,OLDER SINGLES/COUPLES,Premium
33242,OLDER SINGLES/COUPLES,Premium
33238,OLDER SINGLES/COUPLES,Mainstream
33236,OLDER SINGLES/COUPLES,Budget
33233,OLDER SINGLES/COUPLES,Budget
33232,OLDER SINGLES/COUPLES,Mainstream
33230,OLDER SINGLES/COUPLES,Budget
33224,OLDER SINGLES/COUPLES,Budget
33223,OLDER SINGLES/COUPLES,Premium
33216,OLDER SINGLES/COUPLES,Mainstream
33211,OLDER SINGLES/COUPLES,Budget
33203,OLDER SINGLES/COUPLES,Mainstream
33201,OLDER SINGLES/COUPLES,Budget
33195,OLDER SINGLES/COUPLES,Budget
33194,OLDER SINGLES/COUPLES,Premium
33193,OLDER SINGLES/COUPLES,Mainstream
33187,OLDER SINGLES/COUPLES,Premium
33185,OLDER SINGLES/COUPLES,Budget
33184,OLDER SINGLES/COUPLES,Mainstream
33175,OLDER SINGLES/COUPLES,Budget
33169,OLDER SINGLES/COUPLES,Budget
33168,OLDER SINGLES/COUPLES,Budget
33163,OLDER SINGLES/COUPLES,Premium
33160,OLDER SINGLES/COUPLES,Premium
33158,OLDER SINGLES/COUPLES,Mainstream
33157,OLDER SINGLES/COUPLES,Budget
33155,OLDER SINGLES/COUPLES,Mainstream
33154,OLDER SINGLES/COUPLES,Premium
33150,OLDER SINGLES/COUPLES,Premium
33147,OLDER SINGLES/COUPLES,Premium
33143,OLDER SINGLES/COUPLES,Mainstream
33133,OLDER SINGLES/COUPLES,Premium
33132,OLDER SINGLES/COUPLES,Budget
33131,OLDER SINGLES/COUPLES,Premium
33130,OLDER SINGLES/COUPLES,Budget
33113,OLDER SINGLES/COUPLES,Budget
33108,OLDER SINGLES/COUPLES,Premium
33105,OLDER SINGLES/COUPLES,Mainstream
33099,OLDER SINGLES/COUPLES,Budget
33095,OLDER SINGLES/COUPLES,Budget
33091,OLDER SINGLES/COUPLES,Mainstream
33085,OLDER SINGLES/COUPLES,Premium
33073,OLDER SINGLES/COUPLES,Budget
33056,OLDER SINGLES/COUPLES,Premium
33051,OLDER SINGLES/COUPLES,Premium
33050,OLDER SINGLES/COUPLES,Budget
33044,OLDER SINGLES/COUPLES,Mainstream
33038,OLDER SINGLES/COUPLES,Mainstream
33037,OLDER SINGLES/COUPLES,Premium
33036,OLDER SINGLES/COUPLES,Premium
33028,OLDER SINGLES/COUPLES,Mainstream
33026,OLDER SINGLES/COUPLES,Premium
33021,OLDER SINGLES/COUPLES,Mainstream
33018,OLDER SINGLES/COUPLES,Premium
33017,OLDER SINGLES/COUPLES,Budget
33015,OLDER SINGLES/COUPLES,Premium
33013,OLDER SINGLES/COUPLES,Budget
33010,OLDER SINGLES/COUPLES,Budget
33007,OLDER SINGLES/COUPLES,Mainstream
32232,OLDER SINGLES/COUPLES,Budget
32227,OLDER SINGLES/COUPLES,Budget
32215,OLDER SINGLES/COUPLES,Premium
32212,OLDER SINGLES/COUPLES,Budget
32211,OLDER SINGLES/COUPLES,Mainstream
32202,OLDER SINGLES/COUPLES,Budget
32199,OLDER SINGLES/COUPLES,Budget
32198,OLDER SINGLES/COUPLES,Budget
32188,OLDER SINGLES/COUPLES,Mainstream
32184,OLDER SINGLES/COUPLES,Mainstream
32179,OLDER SINGLES/COUPLES,Mainstream
32167,OLDER SINGLES/COUPLES,Budget
32163,OLDER SINGLES/COUPLES,Premium
32159,OLDER SINGLES/COUPLES,Mainstream
32153,OLDER SINGLES/COUPLES,Mainstream
32149,OLDER SINGLES/COUPLES,Budget
32147,OLDER SINGLES/COUPLES,Mainstream
32142,OLDER SINGLES/COUPLES,Mainstream
32134,OLDER SINGLES/COUPLES,Budget
32133,OLDER SINGLES/COUPLES,Premium
32124,OLDER SINGLES/COUPLES,Premium
32121,OLDER SINGLES/COUPLES,Budget
32100,OLDER SINGLES/COUPLES,Premium
32094,OLDER SINGLES/COUPLES,Budget
32091,OLDER SINGLES/COUPLES,Budget
32085,OLDER SINGLES/COUPLES,Premium
32080,OLDER SINGLES/COUPLES,Mainstream
32071,OLDER SINGLES/COUPLES,Mainstream
32067,OLDER SINGLES/COUPLES,Premium
32066,OLDER SINGLES/COUPLES,Premium
32065,OLDER SINGLES/COUPLES,Budget
32061,OLDER SINGLES/COUPLES,Premium
32051,OLDER SINGLES/COUPLES,Mainstream
32045,OLDER SINGLES/COUPLES,Budget
32044,OLDER SINGLES/COUPLES,Premium
32040,OLDER SINGLES/COUPLES,Premium
32036,OLDER SINGLES/COUPLES,Mainstream
32026,OLDER SINGLES/COUPLES,Premium
32022,OLDER SINGLES/COUPLES,Budget
32021,OLDER SINGLES/COUPLES,Mainstream
32017,OLDER SINGLES/COUPLES,Budget
32012,OLDER SINGLES/COUPLES,Budget
32011,OLDER SINGLES/COUPLES,Premium
32008,OLDER SINGLES/COUPLES,Premium
32006,OLDER SINGLES/COUPLES,Mainstream
31048,OLDER SINGLES/COUPLES,Mainstream
30227,OLDER SINGLES/COUPLES,Mainstream
30221,OLDER SINGLES/COUPLES,Premium
30220,OLDER SINGLES/COUPLES,Budget
30219,OLDER SINGLES/COUPLES,Premium
30201,OLDER SINGLES/COUPLES,Budget
30198,OLDER SINGLES/COUPLES,Mainstream
30196,OLDER SINGLES/COUPLES,Premium
30195,OLDER SINGLES/COUPLES,Premium
30188,OLDER SINGLES/COUPLES,Budget
30183,OLDER SINGLES/COUPLES,Premium
30181,OLDER SINGLES/COUPLES,Premium
30180,OLDER SINGLES/COUPLES,Budget
30170,OLDER SINGLES/COUPLES,Premium
30169,OLDER SINGLES/COUPLES,Premium
30161,OLDER SINGLES/COUPLES,Premium
30156,OLDER SINGLES/COUPLES,Budget
30155,OLDER SINGLES/COUPLES,Budget
30149,OLDER SINGLES/COUPLES,Premium
30148,OLDER SINGLES/COUPLES,Premium
30144,OLDER SINGLES/COUPLES,Mainstream
30142,OLDER SINGLES/COUPLES,Mainstream
30141,OLDER SINGLES/COUPLES,Mainstream
30140,OLDER SINGLES/COUPLES,Premium
30138,OLDER SINGLES/COUPLES,Budget
30135,OLDER SINGLES/COUPLES,Budget
30130,OLDER SINGLES/COUPLES,Premium
30120,OLDER SINGLES/COUPLES,Mainstream
30117,OLDER SINGLES/COUPLES,Mainstream
30116,OLDER SINGLES/COUPLES,Premium
30114,OLDER SINGLES/COUPLES,Budget
30110,OLDER SINGLES/COUPLES,Budget
30108,OLDER SINGLES/COUPLES,Mainstream
30088,OLDER SINGLES/COUPLES,Premium
30087,OLDER SINGLES/COUPLES,Mainstream
30081,OLDER SINGLES/COUPLES,Mainstream
30078,OLDER SINGLES/COUPLES,Premium
30076,OLDER SINGLES/COUPLES,Budget
30070,OLDER SINGLES/COUPLES,Budget
30065,OLDER SINGLES/COUPLES,Premium
30062,OLDER SINGLES/COUPLES,Mainstream
30051,OLDER SINGLES/COUPLES,Premium
30041,OLDER SINGLES/COUPLES,Mainstream
30034,OLDER SINGLES/COUPLES,Mainstream
30031,OLDER SINGLES/COUPLES,Mainstream
30029,OLDER SINGLES/COUPLES,Premium
30028,OLDER SINGLES/COUPLES,Mainstream
30022,OLDER SINGLES/COUPLES,Budget
30021,OLDER SINGLES/COUPLES,Premium
30020,OLDER SINGLES/COUPLES,Premium
30010,OLDER SINGLES/COUPLES,Mainstream
30007,OLDER SINGLES/COUPLES,Budget
30006,OLDER SINGLES/COUPLES,Premium
29386,OLDER SINGLES/COUPLES,Premium
29381,OLDER SINGLES/COUPLES,Mainstream
29376,OLDER SINGLES/COUPLES,Premium
29374,OLDER SINGLES/COUPLES,Mainstream
29364,OLDER SINGLES/COUPLES,Premium
29348,OLDER SINGLES/COUPLES,Budget
29335,OLDER SINGLES/COUPLES,Budget
29327,OLDER SINGLES/COUPLES,Premium
29321,OLDER SINGLES/COUPLES,Premium
29319,OLDER SINGLES/COUPLES,Budget
29311,OLDER SINGLES/COUPLES,Mainstream
29298,OLDER SINGLES/COUPLES,Mainstream
29279,OLDER SINGLES/COUPLES,Premium
29268,OLDER SINGLES/COUPLES,Mainstream
29263,OLDER SINGLES/COUPLES,Mainstream
29252,OLDER SINGLES/COUPLES,Premium
29245,OLDER SINGLES/COUPLES,Premium
29242,OLDER SINGLES/COUPLES,Mainstream
29233,OLDER SINGLES/COUPLES,Mainstream
29227,OLDER SINGLES/COUPLES,Mainstream
29220,OLDER SINGLES/COUPLES,Mainstream
29219,OLDER SINGLES/COUPLES,Mainstream
29217,OLDER SINGLES/COUPLES,Budget
29211,OLDER SINGLES/COUPLES,Premium
29206,OLDER SINGLES/COUPLES,Budget
29199,OLDER SINGLES/COUPLES,Premium
29198,OLDER SINGLES/COUPLES,Premium
29195,OLDER SINGLES/COUPLES,Mainstream
29190,OLDER SINGLES/COUPLES,Budget
29177,OLDER SINGLES/COUPLES,Budget
29166,OLDER SINGLES/COUPLES,Premium
29162,OLDER SINGLES/COUPLES,Mainstream
29156,OLDER SINGLES/COUPLES,Premium
29155,OLDER SINGLES/COUPLES,Premium
29153,OLDER SINGLES/COUPLES,Mainstream
29148,OLDER SINGLES/COUPLES,Budget
29136,OLDER SINGLES/COUPLES,Mainstream
29128,OLDER SINGLES/COUPLES,Budget
29119,OLDER SINGLES/COUPLES,Premium
29118,OLDER SINGLES/COUPLES,Premium
29117,OLDER SINGLES/COUPLES,Budget
29116,OLDER SINGLES/COUPLES,Budget
29103,OLDER SINGLES/COUPLES,Budget
29102,OLDER SINGLES/COUPLES,Premium
29091,OLDER SINGLES/COUPLES,Mainstream
29071,OLDER SINGLES/COUPLES,Mainstream
29059,OLDER SINGLES/COUPLES,Budget
29051,OLDER SINGLES/COUPLES,Premium
29049,OLDER SINGLES/COUPLES,Premium
29045,OLDER SINGLES/COUPLES,Budget
29023,OLDER SINGLES/COUPLES,Budget
29021,OLDER SINGLES/COUPLES,Premium
28233,OLDER SINGLES/COUPLES,Mainstream
28230,OLDER SINGLES/COUPLES,Premium
28224,OLDER SINGLES/COUPLES,Premium
28223,OLDER SINGLES/COUPLES,Mainstream
28211,OLDER SINGLES/COUPLES,Premium
28210,OLDER SINGLES/COUPLES,Mainstream
28198,OLDER SINGLES/COUPLES,Budget
28183,OLDER SINGLES/COUPLES,Mainstream
28181,OLDER SINGLES/COUPLES,Budget
28171,OLDER SINGLES/COUPLES,Mainstream
28155,OLDER SINGLES/COUPLES,Mainstream
28154,OLDER SINGLES/COUPLES,Budget
28152,OLDER SINGLES/COUPLES,Mainstream
28148,OLDER SINGLES/COUPLES,Mainstream
28143,OLDER SINGLES/COUPLES,Premium
28135,OLDER SINGLES/COUPLES,Budget
28133,OLDER SINGLES/COUPLES,Mainstream
28128,OLDER SINGLES/COUPLES,Premium
28123,OLDER SINGLES/COUPLES,Premium
28119,OLDER SINGLES/COUPLES,Mainstream
28097,OLDER SINGLES/COUPLES,Mainstream
28090,OLDER SINGLES/COUPLES,Mainstream
28085,OLDER SINGLES/COUPLES,Budget
28081,OLDER SINGLES/COUPLES,Budget
28078,OLDER SINGLES/COUPLES,Premium
28073,OLDER SINGLES/COUPLES,Budget
28070,OLDER SINGLES/COUPLES,Mainstream
28062,OLDER SINGLES/COUPLES,Premium
28056,OLDER SINGLES/COUPLES,Mainstream
28053,OLDER SINGLES/COUPLES,Budget
28045,OLDER SINGLES/COUPLES,Premium
28044,OLDER SINGLES/COUPLES,Budget
28042,OLDER SINGLES/COUPLES,Budget
28037,OLDER SINGLES/COUPLES,Mainstream
28033,OLDER SINGLES/COUPLES,Budget
28027,OLDER SINGLES/COUPLES,Mainstream
28026,OLDER SINGLES/COUPLES,Mainstream
28022,OLDER SINGLES/COUPLES,Premium
28013,OLDER SINGLES/COUPLES,Mainstream
28011,OLDER SINGLES/COUPLES,Premium
28009,OLDER SINGLES/COUPLES,Mainstream
28007,OLDER SINGLES/COUPLES,Premium
28003,OLDER SINGLES/COUPLES,Premium
27395,OLDER SINGLES/COUPLES,Premium
27388,OLDER SINGLES/COUPLES,Mainstream
27360,OLDER SINGLES/COUPLES,Premium
27355,OLDER SINGLES/COUPLES,Mainstream
27348,OLDER SINGLES/COUPLES,Budget
27345,OLDER SINGLES/COUPLES,Budget
27335,OLDER SINGLES/COUPLES,Premium
27324,OLDER SINGLES/COUPLES,Premium
27303,OLDER SINGLES/COUPLES,Mainstream
27302,OLDER SINGLES/COUPLES,Budget
27299,OLDER SINGLES/COUPLES,Budget
27264,OLDER SINGLES/COUPLES,Budget
27238,OLDER SINGLES/COUPLES,Budget
27230,OLDER SINGLES/COUPLES,Mainstream
27223,OLDER SINGLES/COUPLES,Mainstream
27211,OLDER SINGLES/COUPLES,Premium
27206,OLDER SINGLES/COUPLES,Mainstream
27203,OLDER SINGLES/COUPLES,Budget
27202,OLDER SINGLES/COUPLES,Budget
27168,OLDER SINGLES/COUPLES,Premium
27163,OLDER SINGLES/COUPLES,Premium
27154,OLDER SINGLES/COUPLES,Premium
27152,OLDER SINGLES/COUPLES,Mainstream
27151,OLDER SINGLES/COUPLES,Mainstream
27147,OLDER SINGLES/COUPLES,Mainstream
27144,OLDER SINGLES/COUPLES,Premium
27135,OLDER SINGLES/COUPLES,Budget
27133,OLDER SINGLES/COUPLES,Mainstream
27129,OLDER SINGLES/COUPLES,Mainstream
27100,OLDER SINGLES/COUPLES,Premium
27094,OLDER SINGLES/COUPLES,Premium
27092,OLDER SINGLES/COUPLES,Premium
27091,OLDER SINGLES/COUPLES,Mainstream
27090,OLDER SINGLES/COUPLES,Budget
27080,OLDER SINGLES/COUPLES,Budget
27076,OLDER SINGLES/COUPLES,Mainstream
27071,OLDER SINGLES/COUPLES,Mainstream
27069,OLDER SINGLES/COUPLES,Premium
27065,OLDER SINGLES/COUPLES,Budget
27063,OLDER SINGLES/COUPLES,Premium
27043,OLDER SINGLES/COUPLES,Premium
27042,OLDER SINGLES/COUPLES,Budget
27030,OLDER SINGLES/COUPLES,Premium
27023,OLDER SINGLES/COUPLES,Mainstream
27022,OLDER SINGLES/COUPLES,Premium
27021,OLDER SINGLES/COUPLES,Budget
27016,OLDER SINGLES/COUPLES,Mainstream
27007,OLDER SINGLES/COUPLES,Premium
27003,OLDER SINGLES/COUPLES,Mainstream
26379,OLDER SINGLES/COUPLES,Premium
26370,OLDER SINGLES/COUPLES,Budget
26368,OLDER SINGLES/COUPLES,Mainstream
26366,OLDER SINGLES/COUPLES,Budget
26365,OLDER SINGLES/COUPLES,Budget
26362,OLDER SINGLES/COUPLES,Premium
26358,OLDER SINGLES/COUPLES,Budget
26357,OLDER SINGLES/COUPLES,Mainstream
26356,OLDER SINGLES/COUPLES,Budget
26343,OLDER SINGLES/COUPLES,Mainstream
26337,OLDER SINGLES/COUPLES,Budget
26336,OLDER SINGLES/COUPLES,Mainstream
26333,OLDER SINGLES/COUPLES,Premium
26325,OLDER SINGLES/COUPLES,Premium
26317,OLDER SINGLES/COUPLES,Budget
26313,OLDER SINGLES/COUPLES,Mainstream
26309,OLDER SINGLES/COUPLES,Mainstream
26307,OLDER SINGLES/COUPLES,Budget
26297,OLDER SINGLES/COUPLES,Budget
26286,OLDER SINGLES/COUPLES,Premium
26277,OLDER SINGLES/COUPLES,Mainstream
26273,OLDER SINGLES/COUPLES,Mainstream
26270,OLDER SINGLES/COUPLES,Premium
26266,OLDER SINGLES/COUPLES,Premium
26257,OLDER SINGLES/COUPLES,Budget
26252,OLDER SINGLES/COUPLES,Premium
26251,OLDER SINGLES/COUPLES,Premium
26250,OLDER SINGLES/COUPLES,Mainstream
26242,OLDER SINGLES/COUPLES,Mainstream
26238,OLDER SINGLES/COUPLES,Mainstream
26231,OLDER SINGLES/COUPLES,Premium
26224,OLDER SINGLES/COUPLES,Budget
